75102	4.9800	-10.7700	4.9692	106.3000	531.0000
75205	4.9640	-10.6800	4.9533	123.7000	618.0000
75308	4.9840	-10.6900	4.9733	107.3000	534.0000
75411	4.9800	-11.2500	4.9688	106.9000	531.0000
75514	4.9800	-10.9700	4.9690	109.9000	547.0000
75617	4.9840	-10.7400	4.9733	106.7000	532.0000
75720	4.9800	-10.8400	4.9692	109.7000	539.0000
75823	4.9840	-10.6400	4.9734	107.1000	532.0000
75926	4.9760	-11.3600	4.9646	111.3000	554.0000
76029	4.9840	-10.6800	4.9733	107.3000	598.0000
76132	4.9760	-12.0400	4.9640	112.1000	559.0000
76235	4.9800	-10.7000	4.9693	107.2000	534.0000
76338	4.9760	-10.8700	4.9651	109.2000	546.0000
76441	4.9840	-10.7200	4.9733	108.7000	541.0000
76544	4.9640	-12.8700	4.9511	128.6000	639.0000
76647	4.9680	-12.7000	4.9553	129.0000	632.0000
76750	4.9680	-12.7200	4.9553	127.0000	631.0000
76853	4.9720	-12.0100	4.9600	120.2000	598.0000
76956	4.9680	-12.2300	4.9558	120.9000	650.0000
77059	4.9840	-10.7000	4.9733	106.8000	532.0000
77162	4.9720	-10.7600	4.9612	120.8000	601.0000
77265	4.9840	-10.7400	4.9733	107.3000	532.0000
77368	4.9760	-11.4400	4.9646	106.2000	529.0000
77471	4.9840	-10.6800	4.9733	107.1000	546.0000
77574	4.9840	-10.7800	4.9732	106.6000	532.0000
77677	4.9840	-10.6600	4.9733	107.7000	536.0000
77780	4.9720	-10.6500	4.9613	120.5000	575.0000
77883	4.9840	-10.7900	4.9732	109.4000	546.0000
77986	4.9840	-10.6600	4.9733	109.1000	544.0000
78089	4.9840	-10.9800	4.9730	107.3000	528.0000
78192	4.9840	-10.8900	4.9731	106.8000	532.0000
78295	4.9800	-10.7500	4.9693	110.4000	551.0000
78398	4.9840	-10.9300	4.9731	108.6000	546.0000
78501	4.9840	-10.6800	4.9733	109.1000	542.0000
78604	4.9800	-10.6400	4.9694	113.7000	565.0000
78707	4.9840	-11.9800	4.9720	107.0000	542.0000
78810	4.9840	-10.7800	4.9732	106.6000	531.0000
78913	4.9800	-10.9700	4.9690	107.7000	536.0000
79016	4.9600	-11.3200	4.9487	115.1000	539.0000
79119	4.9840	-10.8200	4.9732	109.7000	546.0000
79222	4.9800	-10.6900	4.9693	106.8000	532.0000
79325	4.9840	-10.7700	4.9732	116.0000	547.0000
79428	4.9840	-10.7100	4.9733	110.5000	551.0000
79531	4.9640	-12.7000	4.9513	112.5000	549.0000
79634	4.9840	-10.6900	4.9733	106.4000	531.0000
79737	4.9840	-10.6500	4.9734	108.5000	541.0000
79840	4.9800	-10.7700	4.9692	108.0000	534.0000
79943	4.9840	-10.8000	4.9732	114.5000	570.0000
80046	4.9800	-10.7400	4.9693	110.1000	549.0000
80149	4.9840	-10.7700	4.9732	108.9000	546.0000
80252	4.9840	-10.8800	4.9731	107.9000	537.0000
80355	4.9720	-10.7300	4.9613	120.1000	596.0000
80458	4.9840	-10.6600	4.9733	107.5000	532.0000
80561	4.9840	-10.6600	4.9733	109.5000	546.0000
80664	4.9840	-10.4000	4.9736	107.5000	536.0000
80767	4.9840	-10.7600	4.9732	107.5000	539.0000
80870	4.9880	-10.7300	4.9773	106.6000	531.0000
80973	4.9760	-10.7300	4.9653	108.4000	532.0000
81076	4.9840	-10.7100	4.9733	110.5000	532.0000
81179	4.9880	-11.2400	4.9768	111.8000	555.0000
81282	4.9840	-12.1900	4.9718	107.3000	534.0000
81385	4.9840	-10.7400	4.9733	107.9000	537.0000
81488	4.9840	-10.6700	4.9733	107.8000	536.0000
81591	4.9680	-12.7400	4.9553	125.9000	646.0000
81694	4.9680	-12.6600	4.9553	129.3000	642.0000
